instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,struc_judge_respond.rt,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,0,0.378525,1,1,0.56843,0,1,1,11,1,Stimuli/testStimuliSquare/6u_s_18_2D.png,Stimuli/testStimuliSquare/6u_d_18_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,0,0.722185,9,1,0.65304,0,2,2,20,1,Stimuli/testStimuliSquare/6u_s_17_s_2D.png,Stimuli/testStimuliSquare/6u_s_17_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.424585,9,1,0.896965,0,3,3,5,1,Stimuli/testStimuliSquare/6u_s_15_2D.png,Stimuli/testStimuliSquare/6u_d_15_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.654265,9,1,0.95246,0,4,4,0,1,Stimuli/testStimuliSquare/6u_s_13_2D.png,Stimuli/testStimuliSquare/6u_s_13_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.442095,1,1,0.9544,0,5,5,13,1,Stimuli/testStimuliSquare/6u_s_13_s_2D.png,Stimuli/testStimuliSquare/6u_d_13_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.423515,1,1,0.6537,0,6,6,3,1,Stimuli/testStimuliSquare/6u_s_14_2D.png,Stimuli/testStimuliSquare/6u_d_14_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.513575,1,1,0.55793,0,7,7,4,1,Stimuli/testStimuliSquare/6u_s_15_2D.png,Stimuli/testStimuliSquare/6u_s_15_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,0,0.400085,1,1,0.768365,0,8,8,21,1,Stimuli/testStimuliSquare/6u_s_17_s_2D.png,Stimuli/testStimuliSquare/6u_d_17_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.450865,1,0,0.46817,0,9,9,17,1,Stimuli/testStimuliSquare/6u_s_15_s_2D.png,Stimuli/testStimuliSquare/6u_d_15_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.389015,9,1,0.6088,0,10,10,8,1,Stimuli/testStimuliSquare/6u_s_17_2D.png,Stimuli/testStimuliSquare/6u_s_17_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.490295,9,1,0.718765,0,11,11,15,1,Stimuli/testStimuliSquare/6u_s_14_s_2D.png,Stimuli/testStimuliSquare/6u_d_14_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.40862,9,1,0.704195,0,12,12,14,1,Stimuli/testStimuliSquare/6u_s_14_s_2D.png,Stimuli/testStimuliSquare/6u_s_14_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.372755,9,1,0.384985,0,13,13,18,1,Stimuli/testStimuliSquare/6u_s_16_s_2D.png,Stimuli/testStimuliSquare/6u_s_16_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.3384,1,1,0.638475,0,14,14,10,1,Stimuli/testStimuliSquare/6u_s_18_2D.png,Stimuli/testStimuliSquare/6u_s_18_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.33767,9,1,0.73562,0,15,15,12,1,Stimuli/testStimuliSquare/6u_s_13_s_2D.png,Stimuli/testStimuliSquare/6u_s_13_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,0,0.41034,1,1,0.903195,0,16,16,23,1,Stimuli/testStimuliSquare/6u_s_18_s_2D.png,Stimuli/testStimuliSquare/6u_d_18_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.85719,1,1,0.84166,0,17,17,9,1,Stimuli/testStimuliSquare/6u_s_17_2D.png,Stimuli/testStimuliSquare/6u_d_17_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.843645,9,1,1.402145,0,18,18,7,1,Stimuli/testStimuliSquare/6u_s_16_2D.png,Stimuli/testStimuliSquare/6u_d_16_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.62335,9,1,0.737695,0,19,19,22,1,Stimuli/testStimuliSquare/6u_s_18_s_2D.png,Stimuli/testStimuliSquare/6u_s_18_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.34378,9,1,0.535435,0,20,20,6,1,Stimuli/testStimuliSquare/6u_s_16_2D.png,Stimuli/testStimuliSquare/6u_s_16_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.72213,9,1,0.529475,0,21,21,2,1,Stimuli/testStimuliSquare/6u_s_14_2D.png,Stimuli/testStimuliSquare/6u_s_14_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.62569,1,1,1.61179,0,22,22,16,1,Stimuli/testStimuliSquare/6u_s_15_s_2D.png,Stimuli/testStimuliSquare/6u_s_15_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.51132,1,1,0.8884,0,23,23,19,1,Stimuli/testStimuliSquare/6u_s_16_s_2D.png,Stimuli/testStimuliSquare/6u_d_16_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,,,,,,,,,,,,,,,,0,5,5,5,1,Stimuli/trialListSquares3.xlsx,Instructions/instr_17.png,Progress: 96 of 192 trials completed
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.444225,1,1,0.538405,0,0,0,4,1,Stimuli/testStimuliCube/6u_s_15.png,Stimuli/testStimuliCube/6u_s_15.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,1.04021,1,1,0.835805,0,1,1,13,1,Stimuli/testStimuliCube/6u_s_13_s.png,Stimuli/testStimuliCube/6u_d_13_s.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.39077,9,1,0.635595,0,2,2,2,1,Stimuli/testStimuliCube/6u_s_14.png,Stimuli/testStimuliCube/6u_s_14.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,0,0.40181,9,1,0.92356,0,3,3,23,1,Stimuli/testStimuliCube/6u_s_18_s.png,Stimuli/testStimuliCube/6u_d_18_s.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.409475,1,1,0.489135,0,4,4,18,1,Stimuli/testStimuliCube/6u_s_16_s.png,Stimuli/testStimuliCube/6u_s_16_s.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.50402,9,1,0.6188,0,5,5,1,1,Stimuli/testStimuliCube/6u_s_13.png,Stimuli/testStimuliCube/6u_d_13.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.53989,1,1,0.888085,0,6,6,17,1,Stimuli/testStimuliCube/6u_s_15_s.png,Stimuli/testStimuliCube/6u_d_15_s.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.954845,9,1,0.487405,0,7,7,6,1,Stimuli/testStimuliCube/6u_s_16.png,Stimuli/testStimuliCube/6u_s_16.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,0,0.430925,9,1,1.01339,0,8,8,21,1,Stimuli/testStimuliCube/6u_s_17_s.png,Stimuli/testStimuliCube/6u_d_17_s.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.48636,1,1,1.25266,0,9,9,15,1,Stimuli/testStimuliCube/6u_s_14_s.png,Stimuli/testStimuliCube/6u_d_14_s.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,0,0.420095,1,1,0.601915,0,10,10,11,1,Stimuli/testStimuliCube/6u_s_18.png,Stimuli/testStimuliCube/6u_d_18.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.453625,9,1,0.83962,0,11,11,3,1,Stimuli/testStimuliCube/6u_s_14.png,Stimuli/testStimuliCube/6u_d_14.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.453875,1,1,0.676595,0,12,12,14,1,Stimuli/testStimuliCube/6u_s_14_s.png,Stimuli/testStimuliCube/6u_s_14_s.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.387745,9,1,0.589505,0,13,13,10,1,Stimuli/testStimuliCube/6u_s_18.png,Stimuli/testStimuliCube/6u_s_18.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.395165,1,1,0.54578,0,14,14,22,1,Stimuli/testStimuliCube/6u_s_18_s.png,Stimuli/testStimuliCube/6u_s_18_s.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.394545,1,0,0.641585,0,15,15,19,1,Stimuli/testStimuliCube/6u_s_16_s.png,Stimuli/testStimuliCube/6u_d_16_s.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,,0,,9,1,1.00808,0,16,16,7,1,Stimuli/testStimuliCube/6u_s_16.png,Stimuli/testStimuliCube/6u_d_16.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.479595,9,1,0.627535,0,17,17,8,1,Stimuli/testStimuliCube/6u_s_17.png,Stimuli/testStimuliCube/6u_s_17.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,0,0.52283,1,1,0.741465,0,18,18,9,1,Stimuli/testStimuliCube/6u_s_17.png,Stimuli/testStimuliCube/6u_d_17.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.46478,1,1,0.48957,0,19,19,5,1,Stimuli/testStimuliCube/6u_s_15.png,Stimuli/testStimuliCube/6u_d_15.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.52761,9,1,0.468405,0,20,20,0,1,Stimuli/testStimuliCube/6u_s_13.png,Stimuli/testStimuliCube/6u_s_13.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.37473,1,1,0.556975,0,21,21,12,1,Stimuli/testStimuliCube/6u_s_13_s.png,Stimuli/testStimuliCube/6u_s_13_s.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.376385,9,1,0.326145,0,22,22,16,1,Stimuli/testStimuliCube/6u_s_15_s.png,Stimuli/testStimuliCube/6u_s_15_s.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.445295,1,1,0.957725,0,23,23,20,1,Stimuli/testStimuliCube/6u_s_17_s.png,Stimuli/testStimuliCube/6u_s_17_s.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,,,,,,,,,,,,,,,,0,6,6,6,1,Stimuli/trialListCubes3.xlsx,Instructions/instr_18.png,Progress: 120 of 192 trials completed
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.592245,9,1,0.475335,0,0,0,14,1,Stimuli/testStimuliSquare/6u_s_8_s_2D.png,Stimuli/testStimuliSquare/6u_s_8_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,0,0.300495,1,1,0.523135,0,1,1,9,1,Stimuli/testStimuliSquare/6u_s_11_2D.png,Stimuli/testStimuliSquare/6u_d_11_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,0,0.56311,1,1,0.65515,0,2,2,0,1,Stimuli/testStimuliSquare/6u_s_7_2D.png,Stimuli/testStimuliSquare/6u_s_7_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.50921,1,1,0.456635,0,3,3,5,1,Stimuli/testStimuliSquare/6u_s_9_2D.png,Stimuli/testStimuliSquare/6u_d_9_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.440705,1,1,0.6728,0,4,4,2,1,Stimuli/testStimuliSquare/6u_s_8_2D.png,Stimuli/testStimuliSquare/6u_s_8_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.688305,9,1,1.305735,0,5,5,18,1,Stimuli/testStimuliSquare/6u_s_10_s_2D.png,Stimuli/testStimuliSquare/6u_s_10_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.444725,1,1,1.11857,0,6,6,10,1,Stimuli/testStimuliSquare/6u_s_12_2D.png,Stimuli/testStimuliSquare/6u_s_12_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.643995,1,1,0.57602,0,7,7,21,1,Stimuli/testStimuliSquare/6u_s_11_s_2D.png,Stimuli/testStimuliSquare/6u_d_11_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,0,0.99619,1,1,0.588205,0,8,8,15,1,Stimuli/testStimuliSquare/6u_s_8_s_2D.png,Stimuli/testStimuliSquare/6u_d_8_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.78972,1,1,0.735005,0,9,9,12,1,Stimuli/testStimuliSquare/6u_s_7_s_2D.png,Stimuli/testStimuliSquare/6u_s_7_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.637095,1,1,0.494105,0,10,10,11,1,Stimuli/testStimuliSquare/6u_s_12_2D.png,Stimuli/testStimuliSquare/6u_d_12_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.556005,1,1,0.518725,0,11,11,17,1,Stimuli/testStimuliSquare/6u_s_9_s_2D.png,Stimuli/testStimuliSquare/6u_d_9_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.563475,1,1,0.70059,0,12,12,23,1,Stimuli/testStimuliSquare/6u_s_12_s_2D.png,Stimuli/testStimuliSquare/6u_d_12_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.456605,1,1,0.88978,0,13,13,16,1,Stimuli/testStimuliSquare/6u_s_9_s_2D.png,Stimuli/testStimuliSquare/6u_s_9_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.639385,9,1,0.485255,0,14,14,8,1,Stimuli/testStimuliSquare/6u_s_11_2D.png,Stimuli/testStimuliSquare/6u_s_11_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.82749,9,1,0.41807,0,15,15,3,1,Stimuli/testStimuliSquare/6u_s_8_2D.png,Stimuli/testStimuliSquare/6u_d_8_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.55132,1,1,0.63554,0,16,16,19,1,Stimuli/testStimuliSquare/6u_s_10_s_2D.png,Stimuli/testStimuliSquare/6u_d_10_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.396095,1,1,0.42916,0,17,17,4,1,Stimuli/testStimuliSquare/6u_s_9_2D.png,Stimuli/testStimuliSquare/6u_s_9_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.3727,1,1,0.26825,0,18,18,6,1,Stimuli/testStimuliSquare/6u_s_10_2D.png,Stimuli/testStimuliSquare/6u_s_10_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,0,0.49537,9,1,0.534985,0,19,19,7,1,Stimuli/testStimuliSquare/6u_s_10_2D.png,Stimuli/testStimuliSquare/6u_d_10_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.504515,1,1,1.602775,0,20,20,13,1,Stimuli/testStimuliSquare/6u_s_7_s_2D.png,Stimuli/testStimuliSquare/6u_d_7_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.52781,9,1,0.585305,0,21,21,20,1,Stimuli/testStimuliSquare/6u_s_11_s_2D.png,Stimuli/testStimuliSquare/6u_s_11_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.42275,9,1,0.56874,0,22,22,1,1,Stimuli/testStimuliSquare/6u_s_7_2D.png,Stimuli/testStimuliSquare/6u_d_7_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.457785,1,1,0.63497,0,23,23,22,1,Stimuli/testStimuliSquare/6u_s_12_s_2D.png,Stimuli/testStimuliSquare/6u_s_12_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,,,,,,,,,,,,,,,,0,7,7,7,1,Stimuli/trialListSquares2.xlsx,Instructions/instr_17.png,Progress: 144 of 192 trials completed
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.3761,9,1,0.74204,0,0,0,15,1,Stimuli/testStimuliCube/6u_s_20_s.png,Stimuli/testStimuliCube/6u_d_20_s.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.910315,9,1,0.42251,0,1,1,23,1,Stimuli/testStimuliCube/6u_s_24_s.png,Stimuli/testStimuliCube/6u_d_24_s.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.392015,1,1,0.59033,0,2,2,0,1,Stimuli/testStimuliCube/6u_s_19.png,Stimuli/testStimuliCube/6u_s_19.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.376495,9,1,0.788205,0,3,3,6,1,Stimuli/testStimuliCube/6u_s_22.png,Stimuli/testStimuliCube/6u_s_22.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.33845,1,1,0.65816,0,4,4,20,1,Stimuli/testStimuliCube/6u_s_23_s.png,Stimuli/testStimuliCube/6u_s_23_s.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.47882,9,1,0.602385,0,5,5,19,1,Stimuli/testStimuliCube/6u_s_22_s.png,Stimuli/testStimuliCube/6u_d_22_s.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,0,0.741445,9,1,0.426165,0,6,6,4,1,Stimuli/testStimuliCube/6u_s_21.png,Stimuli/testStimuliCube/6u_s_21.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.37212,1,1,0.679285,0,7,7,5,1,Stimuli/testStimuliCube/6u_s_21.png,Stimuli/testStimuliCube/6u_d_21.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.585135,9,1,0.57129,0,8,8,16,1,Stimuli/testStimuliCube/6u_s_21_s.png,Stimuli/testStimuliCube/6u_s_21_s.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.47633,1,1,0.58756,0,9,9,22,1,Stimuli/testStimuliCube/6u_s_24_s.png,Stimuli/testStimuliCube/6u_s_24_s.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.53656,9,1,0.418525,0,10,10,11,1,Stimuli/testStimuliCube/6u_s_24.png,Stimuli/testStimuliCube/6u_d_24.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.35959,1,1,0.302015,0,11,11,2,1,Stimuli/testStimuliCube/6u_s_20.png,Stimuli/testStimuliCube/6u_s_20.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.30365,1,1,0.620395,0,12,12,21,1,Stimuli/testStimuliCube/6u_s_23_s.png,Stimuli/testStimuliCube/6u_d_23_s.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.426625,9,1,0.45204,0,13,13,1,1,Stimuli/testStimuliCube/6u_s_19.png,Stimuli/testStimuliCube/6u_d_19.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.61359,1,1,0.842235,0,14,14,17,1,Stimuli/testStimuliCube/6u_s_21_s.png,Stimuli/testStimuliCube/6u_d_21_s.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.45378,9,1,1.15429,0,15,15,3,1,Stimuli/testStimuliCube/6u_s_20.png,Stimuli/testStimuliCube/6u_d_20.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.503625,9,1,0.439025,0,16,16,8,1,Stimuli/testStimuliCube/6u_s_23.png,Stimuli/testStimuliCube/6u_s_23.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.40554,9,1,1.362645,0,17,17,10,1,Stimuli/testStimuliCube/6u_s_24.png,Stimuli/testStimuliCube/6u_s_24.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.488245,9,1,0.421925,0,18,18,7,1,Stimuli/testStimuliCube/6u_s_22.png,Stimuli/testStimuliCube/6u_d_22.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.48498,1,1,0.651695,0,19,19,12,1,Stimuli/testStimuliCube/6u_s_19_s.png,Stimuli/testStimuliCube/6u_s_19_s.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.52114,9,1,0.471625,0,20,20,13,1,Stimuli/testStimuliCube/6u_s_19_s.png,Stimuli/testStimuliCube/6u_d_19_s.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.713735,9,0,0.85962,0,21,21,18,1,Stimuli/testStimuliCube/6u_s_22_s.png,Stimuli/testStimuliCube/6u_s_22_s.png,0,9,,,,,,,,
