instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,struc_judge_respond.rt,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,0,9,1,0.76852,0,1,1,21,1,Stimuli/testStimuliSquare/6u_s_17_s_2D.png,Stimuli/testStimuliSquare/6u_d_17_s_2D.png,1,1,0.392055,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.628875,0,2,2,14,1,Stimuli/testStimuliSquare/6u_s_14_s_2D.png,Stimuli/testStimuliSquare/6u_s_14_s_2D.png,0,9,0.513525,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.461935,0,3,3,2,1,Stimuli/testStimuliSquare/6u_s_14_2D.png,Stimuli/testStimuliSquare/6u_s_14_2D.png,0,9,0.51502,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,0.99724,0,4,4,17,1,Stimuli/testStimuliSquare/6u_s_15_s_2D.png,Stimuli/testStimuliSquare/6u_d_15_s_2D.png,1,1,0.64952,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,1.38854,0,5,5,20,1,Stimuli/testStimuliSquare/6u_s_17_s_2D.png,Stimuli/testStimuliSquare/6u_s_17_s_2D.png,0,9,0.69528,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.892265,0,6,6,12,1,Stimuli/testStimuliSquare/6u_s_13_s_2D.png,Stimuli/testStimuliSquare/6u_s_13_s_2D.png,0,9,0.62085,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.69018,0,7,7,10,1,Stimuli/testStimuliSquare/6u_s_18_2D.png,Stimuli/testStimuliSquare/6u_s_18_2D.png,0,9,0.611875,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.885435,0,8,8,8,1,Stimuli/testStimuliSquare/6u_s_17_2D.png,Stimuli/testStimuliSquare/6u_s_17_2D.png,0,9,0.534315,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,2.186,0,9,9,4,1,Stimuli/testStimuliSquare/6u_s_15_2D.png,Stimuli/testStimuliSquare/6u_s_15_2D.png,0,9,0.56983,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,0,9,1,0.87032,0,10,10,13,1,Stimuli/testStimuliSquare/6u_s_13_s_2D.png,Stimuli/testStimuliSquare/6u_d_13_s_2D.png,1,1,0.479635,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.490355,0,11,11,6,1,Stimuli/testStimuliSquare/6u_s_16_2D.png,Stimuli/testStimuliSquare/6u_s_16_2D.png,0,9,0.44858,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,0.427455,0,12,12,15,1,Stimuli/testStimuliSquare/6u_s_14_s_2D.png,Stimuli/testStimuliSquare/6u_d_14_s_2D.png,1,1,0.66487,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,0.884335,0,13,13,9,1,Stimuli/testStimuliSquare/6u_s_17_2D.png,Stimuli/testStimuliSquare/6u_d_17_2D.png,1,1,0.488115,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,0,9,1,0.65864,0,14,14,23,1,Stimuli/testStimuliSquare/6u_s_18_s_2D.png,Stimuli/testStimuliSquare/6u_d_18_s_2D.png,1,1,0.732585,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.585065,0,15,15,0,1,Stimuli/testStimuliSquare/6u_s_13_2D.png,Stimuli/testStimuliSquare/6u_s_13_2D.png,0,9,0.43629,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,0,0.4627,0,16,16,16,1,Stimuli/testStimuliSquare/6u_s_15_s_2D.png,Stimuli/testStimuliSquare/6u_s_15_s_2D.png,0,9,0.454055,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,,0,9,0,4.40877,0,17,17,19,1,Stimuli/testStimuliSquare/6u_s_16_s_2D.png,Stimuli/testStimuliSquare/6u_d_16_s_2D.png,1,1,,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.67698,0,18,18,22,1,Stimuli/testStimuliSquare/6u_s_18_s_2D.png,Stimuli/testStimuliSquare/6u_s_18_s_2D.png,0,9,0.77566,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,0.85387,0,19,19,5,1,Stimuli/testStimuliSquare/6u_s_15_2D.png,Stimuli/testStimuliSquare/6u_d_15_2D.png,1,1,0.57529,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,0,1,1,1.187845,0,20,20,1,1,Stimuli/testStimuliSquare/6u_s_13_2D.png,Stimuli/testStimuliSquare/6u_d_13_2D.png,1,1,0.437555,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,1,1,1.655425,0,21,21,11,1,Stimuli/testStimuliSquare/6u_s_18_2D.png,Stimuli/testStimuliSquare/6u_d_18_2D.png,1,1,0.85044,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.693505,0,22,22,18,1,Stimuli/testStimuliSquare/6u_s_16_s_2D.png,Stimuli/testStimuliSquare/6u_s_16_s_2D.png,0,9,0.696095,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,1,1,1.38493,0,23,23,3,1,Stimuli/testStimuliSquare/6u_s_14_2D.png,Stimuli/testStimuliSquare/6u_d_14_2D.png,1,1,0.65099,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,,,,,,,,,,,,,,,,0,5,5,5,1,Stimuli/trialListSquares3.xlsx,Instructions/instr_17.png,Progress: 96 of 192 trials completed
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,1,1,1.57619,0,0,0,5,1,Stimuli/testStimuliCube/6u_s_15.png,Stimuli/testStimuliCube/6u_d_15.png,1,1,1.15577,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.9601,0,1,1,2,1,Stimuli/testStimuliCube/6u_s_14.png,Stimuli/testStimuliCube/6u_s_14.png,0,9,0.679615,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.35238,0,2,2,10,1,Stimuli/testStimuliCube/6u_s_18.png,Stimuli/testStimuliCube/6u_s_18.png,0,9,0.6831,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,1,1,1.66091,0,3,3,11,1,Stimuli/testStimuliCube/6u_s_18.png,Stimuli/testStimuliCube/6u_d_18.png,1,1,0.77751,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,1,1,0.72903,0,4,4,17,1,Stimuli/testStimuliCube/6u_s_15_s.png,Stimuli/testStimuliCube/6u_d_15_s.png,1,1,0.65015,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,0,4.67142,0,5,5,8,1,Stimuli/testStimuliCube/6u_s_17.png,Stimuli/testStimuliCube/6u_s_17.png,0,9,0.56872,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.467795,0,6,6,6,1,Stimuli/testStimuliCube/6u_s_16.png,Stimuli/testStimuliCube/6u_s_16.png,0,9,0.395145,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,1.486625,0,7,7,3,1,Stimuli/testStimuliCube/6u_s_14.png,Stimuli/testStimuliCube/6u_d_14.png,1,1,0.73313,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,1.524985,0,8,8,19,1,Stimuli/testStimuliCube/6u_s_16_s.png,Stimuli/testStimuliCube/6u_d_16_s.png,1,1,0.748645,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,0,9,0,0.980645,0,9,9,23,1,Stimuli/testStimuliCube/6u_s_18_s.png,Stimuli/testStimuliCube/6u_d_18_s.png,1,1,0.496605,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,1.452885,0,10,10,14,1,Stimuli/testStimuliCube/6u_s_14_s.png,Stimuli/testStimuliCube/6u_s_14_s.png,0,9,0.75469,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,0.474685,0,11,11,1,1,Stimuli/testStimuliCube/6u_s_13.png,Stimuli/testStimuliCube/6u_d_13.png,1,1,0.61103,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.51423,0,12,12,0,1,Stimuli/testStimuliCube/6u_s_13.png,Stimuli/testStimuliCube/6u_s_13.png,0,9,1.095335,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,0,9,1,0.60045,0,13,13,13,1,Stimuli/testStimuliCube/6u_s_13_s.png,Stimuli/testStimuliCube/6u_d_13_s.png,1,1,0.55208,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,0,9,1,0.60619,0,14,14,16,1,Stimuli/testStimuliCube/6u_s_15_s.png,Stimuli/testStimuliCube/6u_s_15_s.png,0,9,0.77628,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.976595,0,15,15,20,1,Stimuli/testStimuliCube/6u_s_17_s.png,Stimuli/testStimuliCube/6u_s_17_s.png,0,9,0.37992,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.725645,0,16,16,12,1,Stimuli/testStimuliCube/6u_s_13_s.png,Stimuli/testStimuliCube/6u_s_13_s.png,0,9,0.58316,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.960175,0,17,17,18,1,Stimuli/testStimuliCube/6u_s_16_s.png,Stimuli/testStimuliCube/6u_s_16_s.png,0,9,0.56442,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,0,1.042745,0,18,18,15,1,Stimuli/testStimuliCube/6u_s_14_s.png,Stimuli/testStimuliCube/6u_d_14_s.png,1,1,0.584845,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,1,1,2.352865,0,19,19,7,1,Stimuli/testStimuliCube/6u_s_16.png,Stimuli/testStimuliCube/6u_d_16.png,1,1,0.63898,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.819545,0,20,20,22,1,Stimuli/testStimuliCube/6u_s_18_s.png,Stimuli/testStimuliCube/6u_s_18_s.png,0,9,0.413435,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,1,1,1.719485,0,21,21,9,1,Stimuli/testStimuliCube/6u_s_17.png,Stimuli/testStimuliCube/6u_d_17.png,1,1,0.71542,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,1.270565,0,22,22,21,1,Stimuli/testStimuliCube/6u_s_17_s.png,Stimuli/testStimuliCube/6u_d_17_s.png,1,1,0.588295,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,0,1,0,1.902475,0,23,23,4,1,Stimuli/testStimuliCube/6u_s_15.png,Stimuli/testStimuliCube/6u_s_15.png,0,9,0.59173,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,,,,,,,,,,,,,,,,0,6,6,6,1,Stimuli/trialListCubes3.xlsx,Instructions/instr_18.png,Progress: 120 of 192 trials completed
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,1,1,2.07261,0,0,0,19,1,Stimuli/testStimuliSquare/6u_s_10_s_2D.png,Stimuli/testStimuliSquare/6u_d_10_s_2D.png,1,1,0.600585,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.559225,0,1,1,6,1,Stimuli/testStimuliSquare/6u_s_10_2D.png,Stimuli/testStimuliSquare/6u_s_10_2D.png,0,9,0.59188,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,0,0.826455,0,2,2,12,1,Stimuli/testStimuliSquare/6u_s_7_s_2D.png,Stimuli/testStimuliSquare/6u_s_7_s_2D.png,0,9,0.413165,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.59186,0,3,3,18,1,Stimuli/testStimuliSquare/6u_s_10_s_2D.png,Stimuli/testStimuliSquare/6u_s_10_s_2D.png,0,9,0.37343,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.54848,0,4,4,8,1,Stimuli/testStimuliSquare/6u_s_11_2D.png,Stimuli/testStimuliSquare/6u_s_11_2D.png,0,9,0.427545,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,0,1,1,1.135605,0,5,5,5,1,Stimuli/testStimuliSquare/6u_s_9_2D.png,Stimuli/testStimuliSquare/6u_d_9_2D.png,1,1,0.334365,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,0,1,1,0.725635,0,6,6,15,1,Stimuli/testStimuliSquare/6u_s_8_s_2D.png,Stimuli/testStimuliSquare/6u_d_8_s_2D.png,1,1,0.383275,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,0,1.122905,0,7,7,1,1,Stimuli/testStimuliSquare/6u_s_7_2D.png,Stimuli/testStimuliSquare/6u_d_7_2D.png,1,1,0.575895,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.568515,0,8,8,16,1,Stimuli/testStimuliSquare/6u_s_9_s_2D.png,Stimuli/testStimuliSquare/6u_s_9_s_2D.png,0,9,0.705475,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,1.083875,0,9,9,13,1,Stimuli/testStimuliSquare/6u_s_7_s_2D.png,Stimuli/testStimuliSquare/6u_d_7_s_2D.png,1,1,0.451,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,0,1,1,1.3529,0,10,10,7,1,Stimuli/testStimuliSquare/6u_s_10_2D.png,Stimuli/testStimuliSquare/6u_d_10_2D.png,1,1,0.558045,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,0,1,1,0.56793,0,11,11,3,1,Stimuli/testStimuliSquare/6u_s_8_2D.png,Stimuli/testStimuliSquare/6u_d_8_2D.png,1,1,0.413015,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,0,9,1,0.71961,0,12,12,9,1,Stimuli/testStimuliSquare/6u_s_11_2D.png,Stimuli/testStimuliSquare/6u_d_11_2D.png,1,1,0.46156,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,0.99961,0,13,13,23,1,Stimuli/testStimuliSquare/6u_s_12_s_2D.png,Stimuli/testStimuliSquare/6u_d_12_s_2D.png,1,1,0.671265,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,2.173035,0,14,14,17,1,Stimuli/testStimuliSquare/6u_s_9_s_2D.png,Stimuli/testStimuliSquare/6u_d_9_s_2D.png,1,1,0.742815,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,1.15957,0,15,15,10,1,Stimuli/testStimuliSquare/6u_s_12_2D.png,Stimuli/testStimuliSquare/6u_s_12_2D.png,0,9,0.654315,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.552555,0,16,16,2,1,Stimuli/testStimuliSquare/6u_s_8_2D.png,Stimuli/testStimuliSquare/6u_s_8_2D.png,0,9,0.567395,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.493375,0,17,17,0,1,Stimuli/testStimuliSquare/6u_s_7_2D.png,Stimuli/testStimuliSquare/6u_s_7_2D.png,0,9,0.50722,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,0,0.942805,0,18,18,22,1,Stimuli/testStimuliSquare/6u_s_12_s_2D.png,Stimuli/testStimuliSquare/6u_s_12_s_2D.png,0,9,0.59269,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,1.87869,0,19,19,14,1,Stimuli/testStimuliSquare/6u_s_8_s_2D.png,Stimuli/testStimuliSquare/6u_s_8_s_2D.png,0,9,0.493945,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,0,9,1,1.158155,0,20,20,11,1,Stimuli/testStimuliSquare/6u_s_12_2D.png,Stimuli/testStimuliSquare/6u_d_12_2D.png,1,1,0.397795,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,3.184975,0,21,21,20,1,Stimuli/testStimuliSquare/6u_s_11_s_2D.png,Stimuli/testStimuliSquare/6u_s_11_s_2D.png,0,9,0.60628,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,0,9,1,1.028015,0,22,22,21,1,Stimuli/testStimuliSquare/6u_s_11_s_2D.png,Stimuli/testStimuliSquare/6u_d_11_s_2D.png,1,1,0.346355,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.91932,0,23,23,4,1,Stimuli/testStimuliSquare/6u_s_9_2D.png,Stimuli/testStimuliSquare/6u_s_9_2D.png,0,9,0.399945,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,,,,,,,,,,,,,,,,0,7,7,7,1,Stimuli/trialListSquares2.xlsx,Instructions/instr_17.png,Progress: 144 of 192 trials completed
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,0,1,1,1.01692,0,0,0,11,1,Stimuli/testStimuliCube/6u_s_24.png,Stimuli/testStimuliCube/6u_d_24.png,1,1,0.70851,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,1,1,0.72645,0,1,1,13,1,Stimuli/testStimuliCube/6u_s_19_s.png,Stimuli/testStimuliCube/6u_d_19_s.png,1,1,0.63775,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,1.968745,0,2,2,10,1,Stimuli/testStimuliCube/6u_s_24.png,Stimuli/testStimuliCube/6u_s_24.png,0,9,0.614605,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,0.627545,0,3,3,21,1,Stimuli/testStimuliCube/6u_s_23_s.png,Stimuli/testStimuliCube/6u_d_23_s.png,1,1,0.789305,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.436175,0,4,4,2,1,Stimuli/testStimuliCube/6u_s_20.png,Stimuli/testStimuliCube/6u_s_20.png,0,9,0.79428,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,0.423235,0,5,5,19,1,Stimuli/testStimuliCube/6u_s_22_s.png,Stimuli/testStimuliCube/6u_d_22_s.png,1,1,0.743205,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,0.503665,0,6,6,7,1,Stimuli/testStimuliCube/6u_s_22.png,Stimuli/testStimuliCube/6u_d_22.png,1,1,0.613195,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,5.069145,0,7,7,14,1,Stimuli/testStimuliCube/6u_s_20_s.png,Stimuli/testStimuliCube/6u_s_20_s.png,0,9,0.57728,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,0,1,1,0.51831,0,8,8,9,1,Stimuli/testStimuliCube/6u_s_23.png,Stimuli/testStimuliCube/6u_d_23.png,1,1,0.605595,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,1.14421,0,9,9,20,1,Stimuli/testStimuliCube/6u_s_23_s.png,Stimuli/testStimuliCube/6u_s_23_s.png,0,9,0.724805,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.436535,0,10,10,18,1,Stimuli/testStimuliCube/6u_s_22_s.png,Stimuli/testStimuliCube/6u_s_22_s.png,0,9,0.459915,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.846225,0,11,11,12,1,Stimuli/testStimuliCube/6u_s_19_s.png,Stimuli/testStimuliCube/6u_s_19_s.png,0,9,0.41456,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,0.63936,0,12,12,5,1,Stimuli/testStimuliCube/6u_s_21.png,Stimuli/testStimuliCube/6u_d_21.png,1,1,0.648325,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.82817,0,13,13,22,1,Stimuli/testStimuliCube/6u_s_24_s.png,Stimuli/testStimuliCube/6u_s_24_s.png,0,9,0.41063,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,0,1,1,1.790765,0,14,14,16,1,Stimuli/testStimuliCube/6u_s_21_s.png,Stimuli/testStimuliCube/6u_s_21_s.png,0,9,0.66486,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.494805,0,15,15,8,1,Stimuli/testStimuliCube/6u_s_23.png,Stimuli/testStimuliCube/6u_s_23.png,0,9,0.40247,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.53491,0,16,16,4,1,Stimuli/testStimuliCube/6u_s_21.png,Stimuli/testStimuliCube/6u_s_21.png,0,9,0.410515,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,1,1,1.80791,0,17,17,3,1,Stimuli/testStimuliCube/6u_s_20.png,Stimuli/testStimuliCube/6u_d_20.png,1,1,0.87852,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,1,1,1.984775,0,18,18,23,1,Stimuli/testStimuliCube/6u_s_24_s.png,Stimuli/testStimuliCube/6u_d_24_s.png,1,1,0.833765,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,1,1,0.807865,0,19,19,15,1,Stimuli/testStimuliCube/6u_s_20_s.png,Stimuli/testStimuliCube/6u_d_20_s.png,1,1,0.597655,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,1.160945,0,20,20,17,1,Stimuli/testStimuliCube/6u_s_21_s.png,Stimuli/testStimuliCube/6u_d_21_s.png,1,1,0.987515,,,,,,,,
,,,,,,,22,female,B,2020-04-23_17h19.04.184,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,0.88927,0,21,21,1,1,Stimuli/testStimuliCube/6u_s_19.png,Stimuli/testStimuliCube/6u_d_19.png,1,1,0.604515,,,,,,,,
